years,2011,2012,2013,2014,2015,2016,au_num,
mod-56,1,1,1,1,0,0,16
mod-57,1,0,0,0,0,0,3
mod-58,1,0,0,0,0,0,8
mod-59,1,0,0,0,0,0,2
mod-60,1,0,0,0,0,0,5
mod-61,1,0,0,0,0,0,13
mod-62,1,0,0,0,0,0,3
mod-63,2,0,0,0,0,0,5
mod-64,1,0,0,0,0,0,3
mod-65,1,0,0,1,1,1,5
mod-66,1,0,0,0,0,0,5
mod-67,1,0,0,0,0,0,2
mod-68,1,0,0,0,0,0,2
mod-69,2,1,0,0,0,0,8
mod-70,3,0,0,0,0,0,3
mod-71,2,0,0,0,0,0,15
mod-72,1,0,0,0,0,0,26
mod-73,1,0,0,0,0,0,2
mod-74,1,0,0,0,1,0,7
mod-75,1,0,0,0,0,0,2
mod-76,1,0,0,0,0,0,8
mod-77,2,0,1,1,0,2,10
mod-78,1,0,0,0,0,0,4
mod-79,1,0,0,0,0,0,2
mod-80,1,1,1,0,0,2,10
mod-81,1,0,0,0,0,0,10
mod-82,1,0,0,0,0,0,5
mod-83,1,0,0,0,0,0,7
mod-84,1,0,0,0,0,0,3
mod-85,1,0,0,0,0,0,3
mod-86,1,0,0,0,0,0,3
mod-87,1,0,0,0,0,0,4
mod-88,2,0,0,0,0,0,12
mod-89,1,0,0,0,0,1,21
mod-90,1,0,0,0,0,0,4
mod-91,1,0,0,0,0,0,2
mod-92,1,0,0,0,0,0,5
mod-93,1,0,0,0,0,0,7
mod-94,1,0,0,0,1,1,2
mod-95,14,16,28,20,34,31,1171
mod-96,1,0,0,0,0,0,2
mod-97,1,0,0,0,0,0,13
mod-98,2,0,0,0,0,0,4
mod-99,1,0,0,0,0,0,2
mod-100,1,1,1,2,1,0,6
mod-101,1,0,0,0,0,0,8
mod-102,1,0,0,0,0,0,2
mod-103,1,0,0,0,0,0,3
mod-104,1,0,0,0,0,0,3
mod-105,2,0,0,0,0,0,4
mod-106,1,0,0,1,0,0,14
mod-107,1,0,0,0,0,0,3
mod-108,2,3,0,2,2,3,9
mod-109,506,485,514,543,606,572,9218
mod-110,1,0,0,0,0,0,5
mod-111,1,0,0,0,0,0,5
mod-112,1,0,0,0,0,0,10
mod-113,2,0,0,0,0,0,8
mod-114,1,0,0,0,0,2,10
mod-115,1,0,0,0,0,0,8
mod-116,1,0,0,0,0,0,2
mod-117,1,0,0,0,0,0,3
mod-118,1,0,0,0,0,0,6
mod-119,2,10,8,5,2,5,193
mod-120,1,0,0,0,0,0,5
mod-121,2,0,0,0,0,0,4
mod-122,1,0,1,0,0,1,3
mod-123,1,0,0,0,0,0,2
mod-124,1,0,1,0,5,0,3
mod-125,1,0,0,0,0,0,7
mod-126,0,1,0,0,0,0,5
mod-127,0,1,1,1,0,0,9
mod-128,0,1,0,0,0,0,2
mod-129,0,1,0,0,0,0,15
mod-130,0,1,0,0,0,0,4
mod-131,0,1,0,0,0,0,4
mod-132,0,1,0,0,0,0,7
mod-133,0,1,0,0,0,0,8
mod-134,1,1,0,1,1,1,14
mod-135,0,1,0,0,0,0,12
mod-136,2,5,2,2,5,1,166
mod-137,0,1,0,0,0,0,2
mod-138,0,1,0,0,0,0,4
mod-139,0,1,0,0,0,0,2
mod-140,0,1,0,0,0,0,3
mod-141,0,1,0,0,0,0,2
mod-142,0,1,0,0,0,0,3
mod-143,0,1,1,1,0,0,10
mod-144,0,1,0,0,0,0,5
mod-145,0,1,0,0,0,1,5
mod-146,0,1,0,0,0,0,2
mod-147,0,1,0,0,0,0,5
mod-148,0,1,0,0,0,0,4
mod-149,0,1,0,0,0,0,8
mod-150,0,1,0,0,0,0,2
mod-151,0,1,0,0,0,0,4
mod-152,0,2,0,0,0,1,15
mod-153,0,1,0,2,0,0,5
mod-154,0,1,0,0,0,0,7
mod-155,0,1,0,0,1,0,30
mod-156,2,1,3,4,5,3,110
mod-157,0,1,0,0,0,0,7
mod-158,0,1,3,0,0,0,14
mod-159,0,1,0,0,0,0,7
mod-160,0,1,0,0,0,0,5
mod-161,0,1,0,0,0,0,2
mod-162,0,1,0,0,0,0,6
mod-163,0,1,0,0,0,0,3
mod-164,0,1,0,0,0,0,2
mod-165,1,0,1,2,2,7,44
mod-166,0,3,0,0,0,0,8
mod-167,0,1,1,1,1,0,2
mod-168,0,1,0,0,1,0,12
mod-169,0,0,0,0,0,1,14
mod-170,0,1,0,1,0,1,15
mod-171,0,1,0,0,0,0,5
mod-172,0,1,0,0,1,0,8
mod-173,1,1,1,0,1,0,8
mod-174,0,1,0,0,0,0,6
mod-175,0,1,0,0,0,0,2
mod-176,0,1,0,0,0,0,6
mod-177,0,1,0,0,0,0,8
mod-178,0,1,0,0,0,0,5
mod-179,0,2,0,0,1,0,10
mod-180,0,1,0,0,0,0,9
mod-181,0,2,1,0,0,0,3
mod-182,0,1,0,1,0,0,6
mod-183,0,1,0,0,0,0,7
mod-184,0,1,0,0,0,0,2
mod-185,0,1,0,0,0,0,4
mod-186,0,1,0,0,0,0,7
mod-187,0,1,1,0,0,0,13
mod-188,0,1,0,0,0,0,3
mod-189,1,1,0,1,0,1,20
mod-190,0,1,0,0,0,0,2
mod-191,0,1,0,0,2,1,118
mod-192,0,2,0,0,0,0,12
mod-193,0,1,0,0,0,0,7
mod-194,0,1,0,0,0,0,13
mod-195,0,1,0,0,1,0,4
mod-196,0,1,0,0,1,0,2
mod-197,0,1,0,0,0,0,11
mod-198,0,1,1,0,0,0,9
mod-199,0,1,1,0,0,0,3
mod-200,0,1,0,0,0,1,21
mod-201,0,1,0,0,0,0,9
mod-202,0,1,0,1,0,0,4
mod-203,2,3,2,1,2,2,67
mod-204,3,4,5,5,10,6,274
mod-205,0,0,1,0,0,0,22
mod-206,0,0,1,0,1,0,30
mod-207,0,0,1,0,0,1,7
mod-208,0,0,1,0,0,0,10
mod-209,255,294,317,334,332,380,4963
mod-210,0,0,1,0,0,0,2
mod-211,0,0,1,0,1,0,6
mod-212,0,0,1,0,0,0,3
mod-213,0,0,1,0,0,0,8
mod-214,0,0,1,0,0,0,2
mod-215,0,0,1,0,0,0,5
mod-216,0,0,1,0,0,0,4
mod-217,0,0,1,0,0,0,6
mod-218,0,0,1,1,0,0,7
mod-219,0,0,1,0,0,0,8
mod-220,0,1,1,0,0,0,9
mod-221,0,0,1,0,0,0,4
mod-222,0,0,1,0,1,0,16
mod-223,0,0,1,0,0,0,7
mod-224,0,2,1,1,0,0,11
mod-225,0,0,1,0,0,0,12
mod-226,0,0,1,0,0,0,5
mod-227,0,0,1,0,0,0,2
mod-228,0,0,1,0,0,0,6
mod-229,0,0,1,0,0,1,7
mod-230,1,0,1,0,0,1,5
mod-231,0,0,1,0,0,0,3
mod-232,0,0,1,0,0,0,4
mod-233,0,0,2,0,0,0,3
mod-234,0,0,1,0,0,0,4
mod-235,0,0,1,0,0,0,10
mod-236,0,0,1,0,0,0,2
mod-237,0,0,1,0,0,0,2
mod-238,1,0,1,0,0,0,4
mod-239,0,0,1,0,0,0,4
mod-240,0,0,1,0,0,0,5
mod-241,0,0,2,0,0,0,6
mod-242,0,0,1,0,0,0,2
mod-243,0,0,1,0,1,0,26
mod-244,0,0,1,0,0,0,5
mod-245,0,0,1,0,1,0,11
mod-246,0,0,1,0,0,0,9
mod-247,0,0,2,0,0,0,2
mod-248,0,0,1,0,0,0,2
mod-249,0,0,1,0,0,0,11
mod-250,0,0,1,0,0,0,2
mod-251,0,0,1,0,0,0,2
mod-252,0,0,1,0,0,0,2
mod-253,0,0,1,0,0,0,4
mod-254,0,0,1,0,0,0,7
mod-255,0,0,1,0,0,0,3
mod-256,0,1,3,4,4,0,101
mod-257,0,0,1,0,0,0,6
mod-258,0,0,1,0,0,0,3
mod-259,0,0,1,0,0,0,9
mod-260,0,0,1,0,0,0,3
mod-261,0,0,1,0,0,0,5
mod-262,0,0,1,0,0,0,28
mod-263,0,0,1,0,0,0,6
mod-264,0,0,1,0,0,0,7
mod-265,0,0,1,0,0,0,6
mod-266,0,0,1,0,0,2,3
mod-267,0,0,1,0,1,0,2
mod-268,0,0,1,0,0,0,5
mod-269,0,0,1,0,0,0,2
mod-270,0,0,1,0,1,0,2
mod-271,0,0,2,0,0,1,5
mod-272,0,0,1,0,0,0,7
mod-273,0,0,1,0,1,0,2
mod-274,0,0,0,1,1,0,14
mod-275,0,0,0,1,0,0,2
mod-276,0,0,0,1,0,0,2
mod-277,0,0,0,1,0,1,2
mod-278,0,0,0,1,0,0,4
mod-279,0,0,0,1,0,0,3
mod-280,0,0,0,1,0,0,3
mod-281,0,0,0,1,0,0,4
mod-282,0,0,0,1,0,0,5
mod-283,0,0,0,1,0,0,5
mod-284,0,0,0,1,0,0,3
mod-285,0,0,0,1,0,0,2
mod-286,0,0,0,1,0,0,3
mod-287,0,0,0,1,0,0,2
mod-288,0,0,0,1,0,0,2
mod-289,0,0,0,1,0,0,6
mod-290,0,0,0,1,0,0,2
mod-291,0,0,0,1,0,0,2
mod-292,0,0,0,1,0,0,4
mod-293,0,0,0,1,0,0,2
mod-294,0,0,0,1,0,0,5
mod-295,0,0,0,1,0,0,5
mod-296,0,0,1,3,0,2,2
mod-297,0,0,0,1,0,0,12
mod-298,0,0,0,1,0,0,2
mod-299,0,0,0,1,0,0,4
mod-300,0,0,0,1,0,0,7
mod-301,0,0,0,1,0,0,2
mod-302,0,0,0,1,0,0,6
mod-303,0,0,0,1,0,0,6
mod-304,0,0,0,1,0,1,5
mod-305,0,0,0,1,0,0,4
mod-306,0,0,0,1,0,0,6
mod-307,0,0,0,1,0,0,2
mod-308,0,0,0,1,0,0,2
mod-309,0,0,0,1,0,0,2
mod-310,0,0,0,1,0,0,5
mod-311,0,0,0,1,0,0,6
mod-312,0,0,0,1,0,0,4
mod-313,0,0,0,1,0,0,12
mod-314,0,0,0,1,0,0,14
mod-315,0,0,0,1,0,0,7
mod-316,0,0,0,1,0,0,3
mod-317,1,1,0,2,2,0,71
mod-318,0,0,0,1,0,0,7
mod-319,0,0,0,1,0,0,2
mod-320,0,0,0,1,0,0,4
mod-321,0,0,0,2,0,0,10
mod-322,0,0,0,1,0,0,8
mod-323,0,0,0,1,0,0,4
mod-324,0,0,0,1,0,0,5
mod-325,0,0,0,2,0,1,4
mod-326,0,0,0,2,0,2,25
mod-327,0,0,0,1,0,1,2
mod-328,0,0,0,1,0,0,2
mod-329,0,0,0,0,1,0,3
mod-330,0,0,0,0,1,0,6
mod-331,0,0,0,0,1,0,2
mod-332,0,0,0,0,1,0,2
mod-333,0,0,0,0,1,0,5
mod-334,0,0,0,0,2,0,4
mod-335,1,1,0,0,9,0,20
mod-336,0,0,0,0,1,0,11
mod-337,0,0,0,0,1,0,19
mod-338,0,0,0,0,1,0,3
mod-339,0,0,0,0,1,0,9
mod-340,0,0,0,0,1,0,3
mod-341,0,0,0,0,1,0,5
mod-342,0,0,0,1,1,0,31
mod-343,0,0,0,0,1,0,8
mod-344,0,0,0,0,1,0,10
mod-345,0,0,0,0,1,0,6
mod-346,0,0,0,0,1,0,9
mod-347,0,0,0,0,1,0,6
mod-348,0,0,0,0,1,0,7
mod-349,0,0,0,0,1,0,9
mod-350,0,0,0,0,1,0,3
mod-351,0,0,0,0,1,0,11
mod-352,0,0,0,0,1,0,8
mod-353,0,0,0,0,1,0,12
mod-354,0,0,0,0,1,0,7
mod-355,0,0,0,0,1,0,2
mod-356,0,0,0,1,1,0,9
mod-357,0,0,0,0,1,0,2
mod-358,0,0,0,0,1,0,4
mod-359,0,0,0,0,1,0,5
mod-360,0,0,0,0,1,0,4
mod-361,0,0,0,0,1,0,7
mod-362,0,0,0,0,1,0,5
mod-363,0,0,0,0,1,0,9
mod-364,0,0,0,0,1,0,3
mod-365,0,0,0,0,1,0,5
mod-366,0,0,0,0,1,0,5
mod-367,0,0,0,0,1,0,3
mod-368,0,0,0,0,1,0,8
mod-369,0,0,0,0,3,1,29
mod-370,0,0,0,0,1,0,4
mod-371,0,0,0,0,1,0,2
mod-372,0,0,0,0,1,0,7
mod-373,0,0,0,0,1,0,12
mod-374,0,0,0,0,2,0,21
mod-375,0,0,0,0,1,0,5
mod-376,0,0,0,0,1,0,5
mod-377,0,0,0,0,1,0,7
mod-378,0,0,0,0,1,0,10
mod-379,0,0,0,0,1,0,12
mod-380,0,0,0,0,1,0,9
mod-381,0,0,0,0,1,0,6
mod-382,0,0,0,0,1,0,2
mod-383,0,0,0,0,3,0,14
mod-384,0,0,0,0,1,0,7
mod-385,0,0,0,0,1,0,4
mod-386,0,0,0,1,1,0,13
mod-387,0,0,0,0,1,0,4
mod-388,0,0,1,0,1,0,2
mod-389,0,0,0,0,1,0,6
mod-390,0,0,0,0,1,0,2
mod-391,0,1,0,0,2,1,71
mod-392,0,0,0,0,1,0,18
mod-393,0,0,0,0,1,0,4
mod-394,0,0,0,0,1,0,2
mod-395,0,0,0,0,1,0,4
mod-396,0,0,0,0,1,0,4
mod-397,0,0,0,0,1,0,23
mod-398,0,0,0,0,1,1,8
mod-399,0,0,0,0,1,0,2
mod-400,0,0,0,0,1,0,11
mod-401,0,0,0,0,1,0,2
mod-402,0,0,0,0,1,0,4
mod-403,0,0,1,0,1,0,11
mod-404,0,0,0,0,1,2,15
mod-405,0,0,0,0,1,0,2
mod-406,0,0,0,0,1,0,3
mod-407,0,0,0,0,1,0,2
mod-408,0,0,0,0,1,1,2
mod-409,0,0,0,0,1,1,6
mod-410,0,0,0,0,1,0,5
mod-411,0,0,0,0,0,1,4
mod-412,0,0,0,0,0,1,5
mod-413,0,0,0,0,0,1,16
mod-414,0,0,0,0,0,1,13
mod-415,0,0,0,0,0,1,6
mod-416,0,0,0,0,0,1,3
mod-417,0,0,0,0,0,1,3
mod-418,0,0,0,0,0,2,9
mod-419,0,0,0,0,0,1,4
mod-420,0,0,0,0,0,1,3
mod-421,0,0,0,0,0,1,10
mod-422,0,0,0,0,0,2,2
mod-423,0,0,0,0,0,1,3
mod-424,0,0,0,0,0,1,7
mod-425,0,0,0,0,1,4,41
mod-426,0,0,0,0,0,1,5
mod-427,0,0,0,0,0,1,4
mod-428,0,0,0,0,0,1,3
mod-429,0,0,0,0,0,1,2
mod-430,0,0,0,0,1,1,10
mod-431,0,0,0,0,0,1,13
mod-432,0,0,0,0,0,1,4
mod-433,0,0,0,0,0,1,9
mod-434,0,0,0,0,0,1,3
mod-435,0,0,0,0,0,1,2
mod-436,0,0,0,0,0,1,6
mod-437,0,0,0,0,0,1,9
mod-438,0,0,0,0,0,1,2
mod-439,0,0,0,0,0,1,7
mod-440,0,0,0,0,0,1,4
mod-441,0,0,0,0,0,1,10
mod-442,0,0,0,0,0,2,13
mod-443,0,0,0,0,0,1,3
mod-444,0,0,0,0,0,1,2
mod-445,0,0,0,0,0,1,3
mod-446,0,0,0,0,0,1,4
mod-447,0,0,0,0,0,1,5
mod-448,0,0,0,0,0,2,9
mod-449,0,0,0,0,0,2,10
mod-450,0,0,0,0,0,1,10
mod-451,0,0,0,0,0,1,8
mod-452,0,0,0,0,0,1,8
mod-453,0,0,0,0,0,1,8
mod-454,0,0,0,1,0,2,4
mod-455,0,0,0,0,0,1,3
mod-456,0,0,0,0,0,1,6
mod-457,0,0,0,0,0,1,4
mod-458,0,0,0,0,0,1,6
mod-459,0,0,0,0,0,1,2
mod-460,0,0,0,0,0,1,4
mod-461,0,0,0,0,0,1,4
mod-462,0,0,0,0,0,1,5
mod-463,0,0,0,0,0,1,4
mod-464,0,0,0,0,0,1,2
mod-465,0,0,0,0,0,1,3
mod-466,0,0,0,0,0,1,2
mod-467,0,0,0,0,0,1,12
mod-468,0,1,0,0,0,2,5
mod-469,0,0,0,0,0,1,2
mod-470,0,0,0,0,0,1,5
mod-471,0,0,0,0,0,1,5
mod-472,0,0,0,0,0,1,3
mod-473,0,0,0,0,0,1,8
mod-474,0,0,0,0,0,1,4
mod-475,0,0,0,0,0,2,6
mod-476,0,0,0,0,0,2,8
mod-477,0,0,0,0,0,1,5
mod-478,0,0,0,0,0,1,2
mod-479,0,0,0,0,0,1,14
mod-480,0,0,0,0,1,1,24
